"","measure_A","measure_B","code","month"
"1",8.99088336154819,298.949684947729,"w","September"
"2",73.570960899815,81.2584938248619,"k","December"
"3",31.6523660672829,135.526042664424,"r","June"
"4",57.1831947658211,294.090053415857,"w","March"
"5",70.8755436586216,167.940939078107,"u","October"
"6",73.862967104651,160.827367799357,"b","December"
"7",44.161035399884,262.416288838722,"v","July"
"8",7.04771892633289,89.2592287855223,"w","September"
"9",29.0036320220679,8.83436168078333,"c","November"
"10",47.8432512842119,333.952963002957,"y","August"
"11",22.1421090187505,264.009112725034,"g","June"
"12",12.7087706932798,138.483235612512,"q","November"
"13",39.889692584984,145.268442109227,"f","August"
"14",31.330338655971,253.96809540689,"v","March"
"15",36.2379997968674,33.3586964989081,"s","April"
"16",75.7374706910923,240.380943869241,"h","December"
"17",60.6677820207551,35.9638327499852,"c","August"
"18",95.4148365883157,295.550476876087,"u","May"
"19",14.0482991933823,278.293938492425,"g","October"
"20",76.0777248535305,57.825529249385,"s","August"
"21",70.2401562593877,95.3786739846691,"g","January"
"22",39.7774016251788,105.607202858664,"w","February"
"23",27.3136459989473,111.86741059646,"h","December"
"24",33.5421243216842,427.325757220387,"d","March"
"25",17.7582382457331,402.738305623643,"r","October"
"26",43.0710403248668,103.508751257323,"x","March"
"27",20.7269382663071,219.799037324265,"h","May"
"28",69.560642936267,260.321875684895,"s","May"
"29",31.8005257053301,357.914538937621,"y","April"
"30",76.6538478201255,121.024754131213,"s","March"
"31",49.8663363046944,121.784652001224,"c","November"
"32",57.6549506280571,248.097931966186,"q","June"
"33",40.6033388106152,17.3540289979428,"t","December"
"34",26.9950248999521,309.588532312773,"b","July"
"35",50.9019825840369,250.938681187108,"w","July"
"36",57.6279544271529,180.396276176907,"k","January"
"37",40.7772029517218,432.790456339717,"b","August"
"38",55.3326707333326,258.165063685738,"n","November"
"39",42.8010316798463,278.465484152548,"t","February"
"40",49.4424392236397,62.065445468761,"l","August"
"41",44.5336614968255,291.568515007384,"h","August"
"42",44.8199596721679,132.493364159018,"f","April"
"43",97.1404117066413,490.561914513819,"y","February"
"44",19.6683497168124,9.17604961432517,"p","July"
"45",33.283746172674,468.643024330959,"x","August"
"46",33.1423486350104,419.737299787812,"g","June"
"47",30.8649924816564,195.304113673046,"e","February"
"48",54.6961805783212,77.4456463987008,"a","May"
"49",31.3890707446262,76.7253857338801,"o","March"
"50",19.0030370606109,92.8500805748627,"j","June"
"51",39.3307217396796,394.886119407602,"q","December"
"52",65.9669215790927,440.307771204971,"g","April"
"53",5.43877037707716,152.665481087752,"l","September"
"54",34.6031144727021,81.2539054313675,"a","February"
"55",38.8103481614962,360.373720992357,"a","December"
"56",12.1809961739928,420.294610084966,"p","February"
"57",15.0299234082922,326.95175090339,"u","May"
"58",35.4336252436042,29.3764136731625,"l","May"
"59",43.3081845054403,346.804453758523,"n","March"
"60",66.6701871901751,499.338348861784,"z","August"
"61",53.7083252333105,99.1426346590742,"o","October"
"62",85.9799241647124,343.279035645537,"x","March"
"63",0.874309707432985,201.113727176562,"o","May"
"64",33.3664490841329,187.265944317915,"c","December"
"65",53.9806354790926,327.336136833765,"s","January"
"66",92.1694377437234,119.929539388977,"c","December"
"67",72.6717372890562,325.131230638362,"o","August"
"68",4.90902960300446,362.006337265484,"m","July"
"69",4.44360878318548,120.243355748244,"v","August"
"70",19.8764055967331,391.675485298038,"q","January"
"71",46.7565997038037,91.454365872778,"c","February"
"72",41.6779461782426,89.7954826941714,"p","September"
"73",32.357658399269,367.980295442976,"y","October"
"74",83.8792426977307,204.655716079287,"w","August"
"75",9.20457625761628,296.542209689505,"c","April"
"76",49.1259190486744,475.87231930811,"l","February"
"77",13.1975188385695,250.154407229275,"m","October"
"78",88.2782281842083,37.1566507965326,"q","December"
"79",97.8699357481673,361.976967193186,"s","February"
"80",36.5946554113179,379.200273077004,"x","August"
"81",25.2551933052018,299.328501801938,"m","January"
"82",46.1382158100605,97.7184131043032,"w","March"
"83",98.1037669815123,0.908712740056217,"e","August"
"84",47.5732922554016,407.401799457148,"y","December"
"85",16.6784188942984,62.9573208279908,"u","January"
"86",51.5590116614476,87.5046864384785,"a","October"
"87",56.7031427985057,436.59808463417,"u","February"
"88",6.73425849527121,284.704264369793,"q","May"
"89",39.9937102105469,95.5512914806604,"u","August"
"90",81.9637190084904,26.1011583497748,"h","February"
"91",57.5079534901306,228.23290922679,"r","July"
"92",61.2858104286715,494.117965688929,"e","November"
"93",99.9004062497988,25.1128418603912,"d","July"
"94",9.06057932879776,371.540214749984,"m","February"
"95",91.8870545690879,488.713396480307,"g","February"
"96",6.7534064874053,361.996907973662,"w","February"
"97",48.1490799225867,59.0632884996012,"b","September"
"98",19.7979965945706,448.794227675535,"e","October"
"99",37.3742246301845,267.982794321142,"h","February"
"100",10.1063041016459,159.537888714112,"i","March"
