"","measure_A","measure_B","code","month"
"1",20.5112333409488,13.601464801468,"i","June"
"2",68.0424530757591,314.303654013202,"t","October"
"3",72.9815277270973,365.325693623163,"p","January"
"4",11.9167933939025,156.996045727283,"d","September"
"5",75.9450819343328,427.346086013131,"c","August"
"6",50.3610532730818,80.9054094133899,"f","September"
"7",53.4948812099174,103.475087787956,"b","July"
"8",46.3165010325611,256.724567501806,"d","June"
"9",38.6916539398953,445.380570134148,"q","September"
"10",25.0903612701222,209.856827161275,"u","October"
"11",3.27306969556957,307.850770070218,"f","October"
"12",96.5338467620313,397.616747883148,"i","November"
"13",76.745985657908,405.854156357236,"e","September"
"14",84.6394328167662,73.9082387881353,"f","December"
"15",40.7802319154143,416.739058098756,"m","May"
"16",39.3624716205522,488.343631499447,"i","November"
"17",4.92333751171827,32.8223641263321,"s","August"
"18",71.3027181802318,356.423211283982,"f","September"
"19",1.91862008068711,213.215267751366,"c","March"
"20",24.2209894116968,309.655583812855,"s","June"
"21",60.351275629364,416.516611585394,"p","September"
"22",78.2384651480243,325.15024044551,"k","March"
"23",46.598691563122,477.256410405971,"d","July"
"24",27.4685133481398,221.057959715836,"y","September"
"25",70.7319722976536,448.538441443816,"k","December"
"26",93.8676852034405,431.04774155654,"b","August"
"27",4.39198876265436,52.2005882812664,"c","May"
"28",17.7948680939153,102.578866411932,"n","September"
"29",67.9152421187609,276.736051077023,"d","August"
"30",96.445779222995,40.0076110381633,"d","June"
"31",54.4166588922963,369.085356243886,"r","February"
"32",8.69756524916738,482.872580876574,"k","March"
"33",13.8887737412006,251.769838738255,"e","June"
"34",23.3670516405255,272.876515402459,"g","May"
"35",80.0880761584267,317.544726422057,"w","April"
"36",20.0813099974766,99.4072238681838,"f","October"
"37",24.8329231049865,170.052479836158,"t","November"
"38",2.59411830920726,67.9191563976929,"c","November"
"39",21.2632665410638,126.21174484957,"e","April"
"40",46.9669316662475,215.238851378672,"h","February"
"41",18.4551203157753,137.94168306049,"z","March"
"42",38.5684785433114,64.8557946551591,"c","May"
"43",2.22737523727119,178.754164371639,"q","June"
"44",64.7308639250696,334.217974217609,"t","October"
"45",15.4776079114527,383.518237504177,"h","June"
"46",5.83083163946867,57.4763272888958,"c","June"
"47",99.8241205466911,365.035823895596,"a","September"
"48",23.5688932705671,40.5499116750434,"s","September"
"49",42.5070072989911,313.890432124026,"m","June"
"50",75.4382418701425,422.730974387378,"k","June"
"51",38.6336135212332,31.011649989523,"e","November"
"52",54.0668924571946,370.073346421123,"t","July"
"53",35.9314063098282,351.999029750004,"l","July"
"54",70.0581189477816,444.58180735819,"n","June"
"55",49.7200982877985,361.659761983901,"y","December"
"56",14.7252595517784,327.522786334157,"y","November"
"57",9.0848850319162,109.821938211098,"k","February"
"58",29.4175115879625,148.277425672859,"r","June"
"59",75.0928070629016,259.604976628907,"s","November"
"60",73.4741057502106,492.039698176086,"p","May"
"61",79.101176513359,93.948355410248,"e","April"
"62",97.1604170510545,244.504116126336,"k","August"
"63",59.3002897454426,19.9320716783404,"h","April"
"64",39.2872313503176,458.443116396666,"p","February"
"65",30.9652712661773,166.938220034353,"b","November"
"66",15.2871158905327,491.314321407117,"u","June"
"67",78.0285606626421,251.908547477797,"k","June"
"68",89.8026471026242,479.382303659804,"p","November"
"69",42.6648834487423,498.59572655987,"d","September"
"70",34.06813275069,67.7607582183555,"p","August"
"71",38.9766295207664,494.867892586626,"m","May"
"72",82.4623938417062,225.396034773439,"o","March"
"73",28.4889115253463,43.4780243085697,"r","February"
"74",88.1211444037035,363.545941421762,"d","October"
"75",27.302259625867,400.696436758153,"v","March"
"76",8.35332099813968,235.502431285568,"q","October"
"77",84.0884980745614,462.283466826193,"x","January"
"78",25.2062478801236,185.50450692419,"i","September"
"79",8.34380111191422,137.546080863103,"m","January"
"80",31.1882559675723,41.6906086029485,"g","December"
"81",61.5720775444061,214.440253213979,"v","December"
"82",64.5818576216698,96.498376573436,"g","June"
"83",14.8377025267109,303.168062702753,"u","July"
"84",62.2111771954224,421.625103685074,"k","March"
"85",52.8560131089762,74.45439172443,"d","March"
"86",94.8509239824489,64.2109578475356,"c","November"
"87",99.3667179020122,445.890974486247,"u","July"
"88",86.3702837144956,436.946707777679,"i","August"
"89",48.3950501307845,389.535571099259,"g","August"
"90",10.3047035634518,301.02019419428,"k","June"
"91",13.6567399371415,485.521415597759,"j","May"
"92",95.3171110944822,380.691410740837,"x","January"
"93",2.51177947502583,414.140296517871,"z","December"
"94",48.0797413736582,452.64215907082,"k","November"
"95",74.0986495278776,368.514234782197,"t","March"
"96",82.0012096082792,210.600902326405,"l","November"
"97",20.0820088386536,253.485880675726,"d","May"
"98",92.0951200183481,368.591651553288,"b","March"
"99",58.7171186925843,161.992549546994,"i","January"
"100",77.2347575752065,450.647550751455,"h","November"
