"","measure_A","measure_B","code","month"
"1",0.867910264059901,33.5124401608482,"u","July"
"2",7.08447874058038,126.71633483842,"p","September"
"3",57.7798494836316,108.844471164048,"b","March"
"4",91.5579698747024,282.576108234935,"a","January"
"5",24.04067623429,195.928967441432,"j","July"
"6",1.49794844910502,466.645381879061,"p","February"
"7",10.5208296095952,345.745528815314,"n","June"
"8",87.3033014126122,319.933289545588,"e","January"
"9",3.80697555374354,189.237574813887,"x","June"
"10",41.4453456178308,232.920459122397,"o","February"
"11",37.324431235902,451.322617474943,"h","April"
"12",57.1587958373129,494.016062119044,"s","August"
"13",54.7590074129403,397.919034468941,"y","January"
"14",6.52807508595288,20.3069149283692,"d","August"
"15",37.9865129245445,445.070808986202,"b","March"
"16",71.7748468741775,65.825674450025,"d","November"
"17",69.4055810337886,146.821720525622,"f","September"
"18",22.0403783489019,483.511834871024,"b","June"
"19",51.806227536872,368.301105219871,"l","June"
"20",62.6477783313021,168.822747422382,"j","April"
"21",17.094595823437,124.501350102946,"q","July"
"22",91.3460631854832,307.040807674639,"d","March"
"23",90.275613241829,146.584800677374,"x","November"
"24",40.9200521884486,480.008718557656,"i","January"
"25",68.4933190466836,341.495331842452,"v","July"
"26",78.1641189940274,284.037050092593,"j","March"
"27",94.6394097991288,227.067154366523,"b","November"
"28",27.0425567403436,137.955783167854,"o","April"
"29",89.4347973400727,197.742889868096,"w","March"
"30",25.9514556266367,327.130988240242,"i","January"
"31",87.9646822810173,203.144711675122,"m","September"
"32",66.7712040944025,143.008080078289,"c","August"
"33",75.2625555032864,469.4567352999,"f","July"
"34",52.3708158172667,253.158643725328,"y","December"
"35",83.6776283103973,16.3425914943218,"d","April"
"36",3.39729920960963,262.782115256414,"b","August"
"37",93.6490581138059,380.391180515289,"s","July"
"38",46.1312910541892,330.597779946402,"k","January"
"39",97.6513910572976,108.270152122714,"u","April"
"40",61.5861367899925,291.873479727656,"c","July"
"41",38.9501732774079,319.902581046335,"q","July"
"42",20.8858730504289,100.639976910315,"e","November"
"43",45.3634559875354,214.618563652039,"f","March"
"44",29.919555131346,372.227698331699,"t","February"
"45",15.7018081983551,490.134289604612,"b","January"
"46",87.8506799694151,126.065083546564,"a","April"
"47",91.299866931513,6.08202372677624,"c","August"
"48",95.4846850363538,120.296368957497,"k","October"
"49",36.8555921362713,157.372367219068,"g","January"
"50",37.6820667646825,55.4478634148836,"u","July"
"51",15.7090303488076,281.27546061296,"p","October"
"52",80.6157476501539,66.1339303478599,"x","October"
"53",56.7333278944716,332.12102309335,"e","May"
"54",44.7516326559708,191.327105625533,"d","May"
"55",44.3033951101825,7.50682828947902,"z","June"
"56",54.8368995543569,133.659794577397,"s","October"
"57",19.1754126222804,265.07463818416,"e","May"
"58",6.92667362745851,312.002121005207,"n","February"
"59",51.8741600215435,39.5965280476958,"x","January"
"60",42.9727328009903,447.852408979088,"s","November"
"61",10.336583526805,34.0182306244969,"y","July"
"62",96.4470466831699,376.665571471676,"i","September"
"63",19.672137289308,250.889624701813,"t","January"
"64",11.0342671629041,392.098709126003,"z","September"
"65",88.7403594329953,236.114551196806,"k","June"
"66",23.8037548959255,267.064041574486,"p","October"
"67",90.834202663973,260.164540726691,"f","May"
"68",13.1878025596961,53.9407501928508,"f","November"
"69",80.4535498842597,350.517989369109,"z","July"
"70",67.1923124697059,298.609990510158,"s","November"
"71",39.9873777292669,161.497195600532,"a","February"
"72",94.1103375051171,397.700425121002,"c","July"
"73",46.5880347415805,442.449366324581,"a","May"
"74",3.21926854085177,388.09014018625,"i","June"
"75",63.704968476668,291.298885596916,"j","November"
"76",30.5920966435224,374.600980198011,"p","February"
"77",82.1012404048815,378.515102434903,"a","December"
"78",6.0617693234235,337.934017996304,"l","December"
"79",88.8619701610878,78.2773575047031,"e","January"
"80",78.6641571205109,222.681972314604,"j","April"
"81",2.57809110917151,274.64145841077,"t","April"
"82",20.5997144104913,337.743799784221,"h","May"
"83",16.4117343490943,187.564107589424,"v","December"
"84",71.8090031063184,9.81252454221249,"s","March"
"85",36.0160528449342,34.1887592803687,"r","August"
"86",70.5330574885011,357.267849496566,"n","July"
"87",69.7767942911014,402.371848816983,"f","August"
"88",87.8507311921567,244.031896698289,"s","April"
"89",0.600377330556512,146.974988048896,"n","January"
"90",9.55034210346639,308.14613297116,"j","October"
"91",35.4146530851722,340.802618768066,"w","February"
"92",16.7645580135286,365.782997221686,"t","May"
"93",19.0345462178811,349.780802265741,"t","March"
"94",58.172704721801,133.427670923993,"p","May"
"95",62.7869536401704,148.814250482246,"b","April"
"96",16.871227347292,181.444172165357,"o","August"
"97",89.0552228782326,302.113906363957,"q","February"
"98",34.5919749466702,277.217646595091,"u","August"
"99",48.9977543242276,262.859961949289,"q","March"
"100",5.92790932860225,185.155226965435,"t","October"
