"","measure_A","measure_B","code","month"
"1",86.8039024062455,434.22943202313,"x","July"
"2",12.5489620491862,74.3453442119062,"g","December"
"3",73.8473265897483,348.16949244123,"k","April"
"4",26.4467658707872,240.70584459696,"b","December"
"5",20.6001213286072,404.186838190071,"i","October"
"6",9.0071817394346,391.285932855681,"d","May"
"7",37.8646473167464,301.609863410704,"t","October"
"8",80.4222562117502,418.437684536912,"c","June"
"9",44.8290852364153,454.803713248111,"m","June"
"10",17.5895725842565,182.778092217632,"e","April"
"11",46.4587442111224,119.291521143168,"z","March"
"12",30.6600242154673,392.072460148484,"i","February"
"13",49.2127045756206,63.9795473543927,"m","November"
"14",97.8725838474929,104.911586968228,"v","January"
"15",10.1040141656995,248.405870865099,"v","February"
"16",49.2596949916333,142.045793589205,"a","September"
"17",2.82784691080451,315.658243838698,"a","March"
"18",22.2872915910557,226.261998293921,"o","January"
"19",48.3100272947922,463.080487796105,"y","June"
"20",79.552278178744,231.68155667372,"n","October"
"21",12.677562260069,247.314350912347,"b","August"
"22",40.4975983314216,256.969555397518,"j","January"
"23",32.6988691231236,381.849994766526,"n","July"
"24",97.2799894865602,384.376679663546,"z","June"
"25",92.9881561081856,139.672085409984,"t","January"
"26",54.1316841030493,325.136126135476,"p","April"
"27",72.5190849043429,166.154518723488,"a","January"
"28",79.9608175875619,45.0248097768053,"f","January"
"29",2.8806850546971,442.710772505961,"a","February"
"30",34.2124808579683,296.559097827412,"g","March"
"31",2.38164498005062,296.728362562135,"r","May"
"32",11.9826922426,324.161747121252,"b","April"
"33",76.7359820660204,131.292914971709,"c","March"
"34",59.8662113305181,104.552750010043,"f","February"
"35",30.5853930069134,247.772828908637,"f","November"
"36",65.2850896352902,322.040636907332,"k","June"
"37",74.2201008833945,261.626658728346,"f","March"
"38",1.51094293687493,185.962810995989,"s","February"
"39",60.4340497404337,476.445562322624,"a","November"
"40",60.8678649412468,392.494558356702,"g","November"
"41",2.56032708566636,282.47115877457,"u","April"
"42",26.4842098113149,328.784045414068,"t","September"
"43",95.4821035265923,191.609622677788,"w","June"
"44",22.3576504271477,405.432560131885,"c","September"
"45",12.7847424475476,130.429083365016,"u","June"
"46",89.984751213342,11.8201412260532,"q","December"
"47",89.0906255459413,74.0579387638718,"e","May"
"48",22.3645839840174,218.631328316405,"q","June"
"49",31.2347407685593,88.9129538554698,"u","September"
"50",78.2553212717175,450.601364369504,"w","March"
"51",99.4391394546255,255.817274563015,"k","October"
"52",37.8169375704601,451.730320579372,"i","February"
"53",28.3331613987684,492.913709371351,"t","July"
"54",14.8383359657601,150.296121370047,"e","October"
"55",32.2036070981994,233.209167490713,"a","June"
"56",82.680543884635,343.501338735223,"v","September"
"57",62.1436681598425,316.206178278662,"z","April"
"58",97.2330308286473,419.546536752023,"z","July"
"59",43.800301104784,35.7626877957955,"j","November"
"60",55.1165999379009,364.375809091143,"w","June"
"61",2.80227472539991,276.255630073138,"m","January"
"62",82.4509106809273,3.48893878981471,"c","October"
"63",57.4886595131829,406.841572141275,"l","March"
"64",60.8785667456686,133.651889511384,"y","December"
"65",13.8522510183975,291.172224562615,"j","August"
"66",59.9423805950209,186.16586481221,"y","April"
"67",87.3335869750008,249.677799525671,"n","October"
"68",36.9687181664631,472.119646845385,"y","April"
"69",75.6612522527575,98.8981628324836,"o","March"
"70",84.7017588559538,473.02109724842,"r","May"
"71",67.9748141672462,28.5128346877173,"p","October"
"72",53.5093470010906,471.969213802367,"p","August"
"73",31.8341660546139,352.77160059195,"a","March"
"74",30.3519393317401,96.2569287512451,"e","November"
"75",79.1907666716725,471.370549756102,"y","January"
"76",77.2400434361771,290.186471887864,"z","January"
"77",74.4966681115329,363.919246010482,"h","December"
"78",60.423588892445,427.031189785339,"l","May"
"79",46.3349773082882,11.6752968169749,"r","February"
"80",60.0201769499108,183.942443691194,"v","February"
"81",93.540111859329,153.984387870878,"s","March"
"82",55.3468677680939,251.585627789609,"f","September"
"83",24.9658524990082,25.0068149762228,"o","November"
"84",55.6162531953305,10.3347204858437,"t","April"
"85",78.2541106455028,496.794911217876,"l","November"
"86",66.0038017900661,390.41254541371,"n","October"
"87",92.5345191732049,74.2601046804339,"i","October"
"88",38.5510675841942,306.877210154198,"e","October"
"89",5.49541658256203,24.5839145500213,"y","November"
"90",81.3661262160167,308.595414506271,"u","May"
"91",73.2843131758273,22.7726377779618,"v","November"
"92",62.8871807130054,451.668191468343,"s","January"
"93",79.3565510772169,135.235610650852,"q","February"
"94",19.2779670702294,173.855762579478,"r","March"
"95",2.42893160320818,45.5181384459138,"d","January"
"96",95.0867422157899,399.591949768364,"r","December"
"97",21.666584466584,365.810861927457,"c","January"
"98",77.311937790364,348.192467470653,"k","June"
"99",85.6515390565619,1.69395608827472,"h","June"
"100",72.7162179769948,211.428304435685,"a","November"
