"","measure_A","measure_B","code","month"
"1",78.678928501904,383.829306811094,"h","September"
"2",71.0858253529295,331.877492833883,"z","April"
"3",15.6967765418813,302.762189414352,"m","April"
"4",84.7548740683123,357.686087023467,"g","February"
"5",83.0122307641432,138.527864124626,"l","November"
"6",73.9162859739736,467.520307400264,"c","April"
"7",75.7303897291422,106.091296416707,"l","September"
"8",8.21809794288129,468.583109555766,"r","September"
"9",85.4394329478964,416.723139234819,"y","July"
"10",33.0943905282766,131.847087410279,"x","March"
"11",78.555452497676,225.584767875262,"i","March"
"12",59.7886233357713,436.129840440117,"p","May"
"13",78.8423480466008,162.412067875266,"n","January"
"14",82.2198555571958,459.0403259499,"y","January"
"15",52.981040510349,396.26385550946,"g","October"
"16",79.0120050078258,307.89567634929,"b","September"
"17",76.5032907016575,100.578374927863,"v","June"
"18",85.329942475073,365.05758180283,"p","September"
"19",40.5340419849381,493.047889671288,"d","September"
"20",42.4152372172102,191.220862441696,"e","July"
"21",88.1262600654736,465.973522746935,"a","November"
"22",43.2353124720976,138.855230528861,"v","August"
"23",15.6335153151304,397.059034206904,"j","October"
"24",5.32283552456647,187.487846706063,"d","March"
"25",34.6711615100503,322.612315299921,"v","March"
"26",50.6735686212778,21.8115050811321,"u","July"
"27",53.1705310568213,89.1919024288654,"l","September"
"28",23.288831114769,260.32266812399,"g","February"
"29",8.92729356419295,334.602522663772,"t","June"
"30",64.9043686687946,371.519237407483,"w","April"
"31",21.556728426367,280.715997214429,"k","December"
"32",90.8017074689269,8.3912470145151,"w","September"
"33",24.3063056143001,390.840700361878,"o","July"
"34",40.2497088070959,49.5550869964063,"j","February"
"35",86.7889517219737,160.798489116132,"i","December"
"36",16.6336778784171,171.244888799265,"i","April"
"37",43.4440659591928,323.029470280744,"p","September"
"38",27.5052211014554,157.090867403895,"c","December"
"39",3.8738961564377,478.30140136648,"i","January"
"40",19.3154423031956,216.777830617502,"q","November"
"41",65.1422557188198,165.051905438304,"d","February"
"42",10.7230645371601,286.709515494294,"e","April"
"43",20.7098143640906,201.838504057378,"t","July"
"44",76.1932492721826,247.663363115862,"i","April"
"45",42.9463393520564,56.4021914033219,"g","March"
"46",81.1470235465094,242.581787519157,"c","November"
"47",68.1655533378944,184.388805530034,"o","January"
"48",96.9805096043274,248.325035441667,"h","May"
"49",22.4123471183702,311.37591204606,"w","March"
"50",50.3004769096151,124.833061359823,"b","August"
"51",71.6643279418349,12.2482288861647,"q","January"
"52",32.5822348240763,427.751690498553,"p","June"
"53",90.1284730061889,492.374040535651,"t","May"
"54",58.448600419797,135.412102914415,"r","September"
"55",32.8560660826042,448.890326777473,"o","August"
"56",56.5057598054409,282.08482300397,"q","December"
"57",86.9935807306319,183.218845981173,"q","February"
"58",66.6318287141621,238.158783293329,"y","May"
"59",22.5945261772722,218.227882636711,"c","June"
"60",35.713793290779,395.501818624325,"i","October"
"61",77.2088680183515,197.347700130194,"f","August"
"62",74.344074097462,108.947493252344,"r","April"
"63",7.66449302900583,68.8028876902536,"z","January"
"64",18.2753399945796,464.889580965973,"o","November"
"65",38.7982344022021,388.403010205366,"c","May"
"66",69.7065016953275,353.972136275843,"o","May"
"67",40.2878337539732,254.591949167661,"u","December"
"68",77.7773551410064,89.0561745036393,"f","June"
"69",57.8707223758101,142.509745666757,"c","April"
"70",17.1923022251576,329.379643546417,"j","April"
"71",58.0913889454678,57.8249602112919,"g","December"
"72",87.5037267105654,18.9903856953606,"h","December"
"73",13.8058752985671,42.0664846897125,"b","October"
"74",29.9989115912467,273.342100786977,"z","August"
"75",76.5976729569957,216.312574222684,"x","November"
"76",71.4166041929275,227.294781245291,"z","October"
"77",48.6602886579931,350.769491982646,"t","November"
"78",97.2075583180413,272.210787283257,"s","March"
"79",45.2498610364273,2.5694869691506,"u","October"
"80",66.6421045316383,120.970236719586,"k","June"
"81",44.5322141051292,131.300266017206,"j","November"
"82",41.6727610165253,94.5914710173383,"h","October"
"83",96.0779750719666,463.631263934076,"p","December"
"84",67.3286734381691,79.0426580933854,"h","August"
"85",90.8085392555222,364.946903893724,"n","February"
"86",40.6847123755142,322.961088619195,"o","May"
"87",14.7065621335059,97.9927346343175,"r","June"
"88",76.2698465958238,455.966991255991,"a","September"
"89",59.1524783056229,295.037939678878,"q","January"
"90",67.2362105222419,419.91638217587,"b","March"
"91",63.8588717905805,376.242026453838,"z","August"
"92",4.2917151004076,191.890280693769,"c","January"
"93",44.0685775130987,2.32758943457156,"l","March"
"94",52.1360583603382,352.663240628317,"i","April"
"95",79.7658872557804,466.052199481055,"t","May"
"96",0.716534769162536,334.644099581055,"x","April"
"97",96.1625688942149,260.286805569194,"x","May"
"98",36.9631666457281,301.967164268717,"f","November"
"99",14.4357376499102,231.516356579959,"f","March"
"100",62.1998648624867,70.8787734620273,"p","December"
