"","measure_A","measure_B","code","month"
"1",92.7560467505828,295.968891005032,"e","September"
"2",96.5443620923907,71.1939980974421,"p","March"
"3",42.3544749617577,319.238159107044,"x","October"
"4",11.8668258422986,315.841181203723,"z","May"
"5",57.0592653239146,213.711289921775,"x","April"
"6",76.1039637262002,182.975093252026,"y","August"
"7",22.8614480933174,274.347932543606,"a","May"
"8",79.0927936322987,486.061153933406,"j","March"
"9",26.6942793270573,266.471832874231,"o","April"
"10",8.13728843349963,86.8111012969166,"b","September"
"11",3.52771694306284,270.698360283859,"x","December"
"12",85.6403518933803,356.30054154899,"j","August"
"13",10.1111015304923,219.233483192511,"a","December"
"14",26.7263673944399,362.443253514357,"v","February"
"15",84.8103605676442,487.742421333678,"v","August"
"16",82.4483869131655,104.463352821767,"d","November"
"17",30.1824630005285,379.277882631868,"k","February"
"18",48.5129330307245,251.352634048089,"v","March"
"19",98.8332229433581,179.100086446851,"d","October"
"20",9.55763389356434,284.855169127695,"v","September"
"21",85.510570788756,68.6229023849592,"i","April"
"22",41.126118041575,130.397043074481,"f","August"
"23",8.19104521069676,14.1722580883652,"z","February"
"24",10.9334857668728,106.59193166066,"t","July"
"25",10.3190296329558,398.73618434649,"o","March"
"26",1.43152952659875,331.346215680242,"w","February"
"27",36.5047230152413,349.753214861266,"z","August"
"28",56.5886078868061,251.954883802682,"k","January"
"29",71.5589669067413,442.908459808677,"t","April"
"30",54.1265608975664,115.584426675923,"v","February"
"31",91.4096799679101,15.8079408574849,"t","August"
"32",27.0490903872997,497.463803156279,"s","April"
"33",98.484684759751,379.928276874125,"e","May"
"34",32.3243999388069,161.476787528954,"f","June"
"35",27.895982679911,339.986637351103,"y","June"
"36",62.737928936258,423.906489624642,"m","October"
"37",77.256696135737,192.919907975011,"p","April"
"38",80.8689960744232,204.930068110116,"p","November"
"39",72.6452498231083,464.441355201416,"l","October"
"40",23.0477148666978,326.163494028151,"w","December"
"41",78.9640601724386,492.115683038719,"p","March"
"42",42.6730267703533,377.949023037218,"r","December"
"43",62.2558373725042,354.188097990118,"b","October"
"44",89.7610254120082,299.660372897051,"p","May"
"45",8.65082861855626,175.808273954317,"q","January"
"46",32.6173813082278,0.324750086292624,"k","July"
"47",65.9722874406725,247.917950386181,"a","August"
"48",74.9269295949489,32.1642849594355,"c","August"
"49",87.8561723278835,474.365988513455,"z","May"
"50",26.9686130108312,56.6127913771197,"g","July"
"51",86.9803591165692,245.006180484779,"d","May"
"52",45.5923928646371,183.781969593838,"i","November"
"53",81.8212655605748,338.831852190197,"f","August"
"54",81.1401213984936,474.444131366909,"m","September"
"55",38.2287214742973,479.406293015927,"k","June"
"56",50.3032733453438,482.907659607008,"s","October"
"57",91.3442737888545,487.484122393653,"t","April"
"58",34.702097158879,123.71933599934,"k","April"
"59",86.9577576871961,464.652531314641,"n","October"
"60",94.7909303475171,425.806157058105,"r","December"
"61",80.2458110265434,56.0617950977758,"r","July"
"62",3.24799136724323,226.670791977085,"g","April"
"63",28.2080244971439,420.738187036477,"t","November"
"64",13.3150125388056,364.296120940708,"e","July"
"65",51.1416633380577,288.055900251493,"u","June"
"66",80.0900337984785,428.977176081389,"u","August"
"67",65.4595834901556,435.229591326788,"j","August"
"68",9.78383140172809,408.048505429178,"f","July"
"69",32.4895513011143,169.383841450326,"e","September"
"70",94.2595350090414,204.557507648133,"x","September"
"71",10.1279359776527,47.491958597675,"f","November"
"72",73.8162651890889,160.527487751096,"a","January"
"73",49.7476813849062,213.877142989077,"g","May"
"74",59.3018141575158,233.796874876134,"g","July"
"75",43.1451472453773,387.391075957566,"w","May"
"76",47.3161247558892,173.567617428489,"t","March"
"77",60.9883765690029,362.29245911818,"s","July"
"78",74.8263423796743,50.6936137098819,"u","October"
"79",40.6845728866756,147.222159663215,"n","March"
"80",14.5592836430296,439.963344833814,"w","August"
"81",33.9182997820899,220.161656965502,"s","May"
"82",0.983766233548522,39.8074819240719,"l","September"
"83",56.1558763962239,467.92053070385,"t","April"
"84",40.0623358786106,244.125869008712,"p","October"
"85",64.9910161271691,38.2362607633695,"u","January"
"86",63.5653658304363,137.686316738836,"z","December"
"87",41.6561499470845,401.748346397653,"j","August"
"88",62.3052116017789,96.0292962845415,"o","November"
"89",77.020329493098,256.772963679396,"d","August"
"90",77.7773776324466,150.045692222193,"h","August"
"91",6.60202680155635,239.540427108295,"i","September"
"92",83.761472045444,221.909065498039,"i","October"
"93",31.7422564607114,336.84974629432,"n","February"
"94",94.6310717379674,198.423066060059,"g","August"
"95",70.7144156564027,130.214532604441,"r","May"
"96",70.4929408617318,40.2932340512052,"n","October"
"97",91.0720062442124,24.1563810268417,"x","July"
"98",44.2738382145762,74.9666187912226,"s","December"
"99",68.5454974649474,291.785071836784,"q","August"
"100",48.304706485942,3.58009489718825,"j","September"
