"","measure_A","measure_B","code","month"
"1",71.3941959198564,188.493357971311,"i","April"
"2",73.5438989009708,368.633228121325,"d","June"
"3",75.558163668029,140.662082703784,"w","April"
"4",70.6330416258425,152.88402326405,"n","December"
"5",10.4018741752952,395.475208759308,"b","January"
"6",8.25071919243783,50.067086936906,"t","November"
"7",44.2463604966179,426.324916188605,"d","August"
"8",21.8912361655384,84.9428919609636,"j","November"
"9",58.668976649642,469.837825279683,"d","June"
"10",85.2587386732921,471.575135248713,"f","December"
"11",45.0006651692092,347.933776443824,"j","November"
"12",6.72649079933763,91.7986800195649,"c","April"
"13",72.9041800368577,330.652016447857,"y","May"
"14",13.024172349833,88.059869944118,"w","April"
"15",58.0556838773191,349.792973254807,"r","March"
"16",55.3860179614276,66.4379573427141,"r","April"
"17",77.6107921032235,306.718134321272,"l","January"
"18",10.157344606705,499.779409146868,"h","October"
"19",93.7101176939905,137.949889875017,"n","August"
"20",16.8699393514544,89.7488386835903,"j","May"
"21",29.3669938109815,266.393506899476,"f","August"
"22",46.7886592494324,55.1439949776977,"l","September"
"23",90.6506319297478,452.115076128393,"p","August"
"24",31.8177982931957,478.740492137149,"e","April"
"25",45.878795068711,315.948300994933,"n","May"
"26",50.9476999519393,214.841367211193,"e","April"
"27",88.4830021066591,471.270954352804,"h","November"
"28",62.2307593235746,391.865437966771,"v","February"
"29",43.5623331461102,144.023201195523,"o","November"
"30",17.5245133694261,286.124428850599,"x","February"
"31",95.7882267422974,97.8597134817392,"x","June"
"32",66.2196617107838,52.5581405963749,"d","November"
"33",35.7784967403859,145.519900834188,"q","February"
"34",34.8915374837816,203.838281333447,"f","June"
"35",35.2904482977465,391.935944906436,"p","December"
"36",33.4804835030809,394.127746112645,"q","July"
"37",34.8836791003123,463.183373911306,"p","June"
"38",13.5873198974878,312.527508358471,"r","January"
"39",72.6076955907047,479.442244279198,"w","July"
"40",68.3439871296287,363.294222392142,"s","February"
"41",24.5235562091693,395.35647816956,"i","March"
"42",28.5870237043127,178.984746686183,"s","May"
"43",4.89072995260358,19.8173531098291,"e","February"
"44",90.480474778451,469.733422156423,"l","February"
"45",48.6735475249588,341.180341783911,"l","March"
"46",91.685748565942,104.778432054445,"a","August"
"47",35.7127085328102,130.586823215708,"u","December"
"48",7.16808156576008,237.815160653554,"p","November"
"49",71.428407356143,199.369115871377,"u","November"
"50",22.7565090870485,461.142609361559,"u","February"
"51",24.3451419752091,310.797203099355,"y","September"
"52",60.75292120222,272.051036939956,"y","May"
"53",51.9543660338968,368.071002303623,"w","May"
"54",89.7338927490637,484.633762971498,"n","April"
"55",5.40105828549713,25.6418497301638,"v","February"
"56",99.9937568092719,226.11915669404,"q","March"
"57",26.1401068652049,15.3344076825306,"l","July"
"58",70.0776904355735,423.20362420287,"j","May"
"59",60.8452189248055,8.59956804197282,"l","May"
"60",31.0288924025372,249.235011055134,"b","August"
"61",30.1260696724057,239.607862196863,"q","June"
"62",24.3127362569794,444.056975655258,"z","February"
"63",64.6229484118521,403.97001884412,"y","July"
"64",12.592212157324,479.887596680783,"o","June"
"65",12.9621330881491,67.7755629876629,"b","April"
"66",46.6383659048006,151.044893194921,"m","August"
"67",15.5198092572391,238.950971048325,"d","May"
"68",56.5413509728387,254.648483358324,"v","January"
"69",68.5584911843762,387.685234542005,"s","March"
"70",96.464280039072,125.648218090646,"b","January"
"71",52.2654380882159,463.690311298706,"v","October"
"72",30.386716988869,207.252359483391,"l","November"
"73",66.818315605633,457.816216396168,"c","August"
"74",87.3933618655428,477.662978111766,"l","January"
"75",90.2531084604561,460.86642658338,"j","May"
"76",13.1560968235135,87.3395811067894,"a","May"
"77",30.5853225290775,377.805290860124,"c","June"
"78",2.54124093335122,368.796551716514,"z","September"
"79",31.4034465234727,244.710549362935,"t","July"
"80",11.0217139823362,350.302823353559,"w","December"
"81",11.3799230195582,200.87442768272,"l","May"
"82",96.2173386942595,212.331642862409,"o","October"
"83",43.2243608403951,295.436105690897,"n","August"
"84",23.789995117113,462.252180906944,"n","February"
"85",28.1456268392503,56.1271227197722,"k","September"
"86",6.49222352076322,276.179577456787,"h","October"
"87",22.6896128617227,313.881620648317,"k","July"
"88",81.760026072152,412.470048177056,"a","August"
"89",97.7323407074437,428.735502879135,"a","August"
"90",72.9948337189853,176.725257071666,"b","February"
"91",31.9184329593554,192.639614921063,"u","April"
"92",25.5041456315666,313.437951146625,"w","March"
"93",42.1688212314621,131.950309616514,"a","April"
"94",78.5080556524917,239.65882579796,"m","January"
"95",55.2230250090361,432.956672273576,"s","January"
"96",47.9003973072395,226.048405980691,"a","April"
"97",38.1381968734786,189.624224207364,"f","September"
"98",6.14457600750029,263.261880842037,"b","August"
"99",88.6355866212398,13.8456120621413,"v","February"
"100",16.6713758837432,451.661689090542,"y","November"
